prioridad,score,etiquetas,title,company,location,mercado_final,is_remote,date_posted,site,busqueda,min_amount,max_amount,currency,job_url,description
P1,15,,Head of Creative Content,FeverUp,"Madrid, MD, ES",espana,False,2026-09-03,indeed,head of brand,,,,https://es.indeed.com/viewjob?jk=53b284065fb30e28,"Hey there!
  

We're Fever, the world's leading tech platform for culture and live entertainment.



Our mission? To democratize access to culture and entertainment. With our proprietary cutting\-edge technology and data\-driven approach, we're revolutionizing the way people engage with live entertainment.
  

  

Every month, our platform inspires over 300 million people in \+55 countries (and counting) to discover unforgettable experiences while also empowering event creators with our data and technology, helping them scale, innovate, and enhance their events to reach new audiences.



Our results? We've teamed up with major industry leaders like Netflix, F.C. Barcelona, and Primavera Sound, presented international award\-winning experiences, and are backed by several leading global investors! Impressive, right?



To achieve our mission, we are looking for bar\-raisers with a hands\-on mindset who are eager to help shape the future of entertainment!  

  

Ready to be part of the experience?



Now, let's discuss this role and what you will do to help achieve Fever's mission.

**Meet The Team**



Secret Media Network is a digital media group focused on recommending the perfect plans, discovering great places, sharing things to do, and providing relevant breaking news in various cities around the world. Our network is composed of Secret London, Secret Chicago, Secret LA, Secret NYC, Secret Sydney, Lisboa Secreta, Paris Secret, Madrid Secreto, Barcelona Secreta, and More!


**The Role**



The **Head of Branded Content** leads SMN's business generation area, driving the global partnerships ecosystem through strategic, creative, and data\-driven approaches that unlock new growth opportunities. This role connects creative strategy, content distribution, and commercial performance, ensuring every activation delivers measurable business outcomes through smart storytelling and precise timing across the funnel.



The Head will ensure all stories, partnerships, and activations align with strategic goals, uphold creative excellence, and drive revenue through new monetizable formats. They will rethink how we produce, distribute, and sell branded content to unlock new revenue streams and operational efficiencies across all markets.



Ultimately, the Head of Branded Content ensures that every piece of coverage, campaign, and content activation directly contributes to increasing event conversion and revenue, while maintaining the brand's voice, consistency, and global coherence.


**What You´ll Do**



Drive Commercial Growth Through Creative Solutions
* Lead the development of commercially driven content strategies that grow revenue across branded content, sponsorships, events, and integrated marketing programs.
* Partner with sales, creative, editorial, and product teams to develop compelling client solutions that combine storytelling with measurable business outcomes.
* Identify new revenue opportunities through innovative content formats, strategic partnerships, branded experiences, and emerging commercial products.

Lead Creative \& Business Transformation
* Shape the evolution of the content organization into a commercially minded creative business.
* Design workflows and ways of working that enable faster, more effective collaboration between creative, commercial, and editorial teams.
* Inspire and coach regional teams to think strategically about audience engagement, creative excellence, and commercial impact.

Champion Integrated Campaign Excellence
* Develop scalable frameworks for branded content and integrated campaigns from concept through execution.
* Bring an agency mindset to campaign development—connecting audience insights, creative ideas, and client objectives to deliver standout work.
* Foster a culture of experimentation, collaboration, and continuous creative improvement.

Optimize Performance \& Growth
* Use audience insights and performance data to inform creative decisions and continuously improve campaign effectiveness.
* Test new approaches, measure impact across the customer journey, and translate learnings into repeatable best practices.
* Balance creativity with commercial performance to maximize value for both audiences and partners.

Build Strategic Partnerships \& Innovation
* Cultivate relationships with brands, platforms, agencies, and strategic partners to unlock new business opportunities.
* Explore emerging content formats, digital products, and monetization models that strengthen long\-term growth.
* Turn successful pilots into scalable programs that can be adopted across global markets.

Enable Global Creative Consistency
* Champion high creative standards while ensuring brand consistency across markets.
* Share best practices, successful campaign models, and innovative thinking to elevate creative output globally.
* Build frameworks that allow local teams to create market\-relevant work while maintaining a unified global brand.


**Who You Are**



You are the ideal candidate if you bring the following key qualifications:


* English proficiency; additional languages are a plus.
* 7\+ years of experience in branded content, creative strategy, digital media, or related fields, with 3\+ years in team leadership.
* Strong commercial and strategic mindset, with a proven ability to build, package, and sell content solutions that drive revenue.
* Expertise in digital platforms and social media ecosystems, and a deep understanding of how content performs across the funnel.
* Hands\-on experience with partnerships, including brands, agencies, and media/platform partners.
* Data\-driven approach, with the ability to turn insights into decisions, optimizations, and new monetization opportunities.
* Outstanding communication and presentation skills, able to inspire teams and influence stakeholders.
* Ability to rethink workflows and processes, aligning creative output with commercial objectives.
* Solid understanding of optimization technologies and AI\-driven processes, workflow automation, and performance outcomes.


**Why You´ll Love it Here**


* Attractive compensation package.
* Opportunity to have a real impact in a high\-growth global category leader.
* 40% discount on all Fever events and experiences.
* Work in a location in the heart of the city, with possible travel across our markets.
* Home\-office friendly.
* Responsibility from day one, and professional and personal growth.
* Great work environment with a young, international team of talented people to work with!
* Private health and dental insurance, as well as other benefits, including flexible remuneration with a 100% tax exemption through Cobee.
* Wellhub membership.
* Spanish Lessons.
* Possibility to receive in advance part of your salary by Payflow.
* We have free snacks, drinks, and fruit at the office!


\#LI\-Hybrid \#LI\-Fulltime


Thank you for considering joining Fever. We cannot wait to learn more about you!



If you want to learn more about us: Fever's Blog \| Tech.Eu \|TechCrunch



Fever is committed to creating an inclusive and diverse workspace where everyone's background and ideas count. Our main goal is to find the best possible talent regardless of place of birth, racial or ethnic origin, gender, gender identity, religion, opinion, sexual orientation, disability, pregnancy, marital status, age or caring responsibilities. We encourage everyone to apply!



If you require any kind of accommodation during the selection process please contact our Talent team so we can help you by providing a welcoming and seamless journey.



If you want to know more about how Fever processes your personal data, click here Fever \- Candidate Privacy Notice"
P1,15,,Brand Director Menswear (m/f/d),Peek & Cloppenburg* Düsseldorf,"Madrid, Community of Madrid, Spain",espana,False,2026-09-09,linkedin,head of brand,,,,https://www.linkedin.com/jobs/view/4371428778,
P1,15,,Brand Lead Parkinson,AbbVie,"Madrid, Community of Madrid, Spain",espana,False,2026-09-04,linkedin,head of brand,,,,https://www.linkedin.com/jobs/view/4415678361,
P1,15,,Head of Branded Content,Fever,"Madrid, Community of Madrid, Spain",espana,False,,linkedin,head of brand,,,,https://www.linkedin.com/jobs/view/4445047099,
P1,15,,Técnico/a de Instalaciones. Design Director,SACYR,"Madrid, Community of Madrid, Spain",espana,False,2026-09-03,linkedin,design director,,,,https://www.linkedin.com/jobs/view/4443159270,
P1,15,,Senior Creative Strategist,Jobgether,,espana,False,2026-09-10,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4464169653,
P1,15,,Creative Strategist,Jobgether,,espana,False,2026-09-08,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463225311,
P1,15,,Creative Strategist – Paid Social,Natulim,,espana,False,2026-09-07,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463441090,
P1,15,,Creative Strategist & Copywriter – Ads,Natulim,,espana,False,2026-09-07,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4463418376,
P1,15,,Creative Strategist - Performance & Brand,Ucademy,"Madrid, Community of Madrid, Spain",espana,False,2026-09-05,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4462620991,
P1,15,,Senior Creative Strategist,Quince,"Madrid, Community of Madrid, Spain",espana,False,2026-09-01,linkedin,creative strategist,,,,https://www.linkedin.com/jobs/view/4460689092,
P1,15,,Brand Strategy & Planning Manager,Catenon,"Madrid, Community of Madrid, Spain",espana,False,2026-09-10,linkedin,brand strategist,,,,https://www.linkedin.com/jobs/view/4465691728,
P1,15,,Brand Strategy Manager Fashion,Claire Joster,,espana,False,2026-09-07,linkedin,brand strategist,,,,https://www.linkedin.com/jobs/view/4461895088,
P1,15,,Senior Creative Producer,Deel,,espana,False,2026-09-09,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4463048456,
P1,15,,Creative Producer — Content & Paid Social,KUURTH,"Madrid, Community of Madrid, Spain",espana,False,,linkedin,creative producer,,,,https://www.linkedin.com/jobs/view/4465128003,
P1,15,,Delivery & AI Process Design Lead,Gangkhar-ES,"Madrid, Community of Madrid, Spain",espana,False,2026-09-07,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4464310970,
P2,15,RELOCATE,"Head of Design, AI-First",Puffy,"Dubai, United Arab Emirates",golfo,True,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4463002802,"**Own the design function for a $1Billion\+ brand. Transform how we build with AI.** 




  





**Total Annual Package:** 
 Up to USD $181,500 \+ comprehensive benefits (Base salary \+ monthly performance bonus of up to 10% of base)
 



**Location:** 
 Remote (Global)
 



**Growth path** 
 from here is VP Design → Chief Design Officer. What takes 4\-5 years elsewhere can happen in 1\-2 years here for high performers.
 



  





**We've been AI\-first since December 2023:** 
 Every design proposal ships with an AI review link, and Figma AI runs in our live production pipeline, shipping real work. You'd start where most teams are still trying to get.
 



  





*This position is remote, with the option to work from our Dubai office (with 0% income tax), if preferred (relocation and visa sponsorship support available).* 




  





**Role Overview** 




 Puffy, a market\-leading, nine\-figure D2C brand and Top 5 US mattress brand with over $1 billion in sales, is hiring a Head of Design to turn our end\-to\-end web design from a sequential production queue into a fast, AI\-native operation. You will build on our existing AI adoption by establishing consistent workflows, prompt infrastructure, quality controls and system governance that let high\-quality design work ship at volume without extending timelines. While you own the visual and structural execution of the site, you will partner closely with the CRO team, which owns experimentation, including test hypotheses and the conversion roadmap.
 



  





**The Career Accelerator** 




 You will have the rare opportunity to take on a broad scope of work with unmatched autonomy.
 



  




* **The scope is scarce:** 
 very few Heads of Design get simultaneous ownership over the design system, the AI toolchain, the design roadmap and accessibility standards while leading a team of three as a hands\-on player coach and reporting directly to the VP, Digital Experience \& Conversion. This is not a role where you just review other people's mockups and forward them to engineering. Instead, you are building the operating system for the entire design function.
* **Your first 12 months:** 
 rebuild the design workflow from sequential to agile, with kickoff huddles and a 40% reduction in time from design concept to development handoff. Build the prompt library and review workflow covering product copy, FAQs, size/fit guidance, policy explainers, and localized variants. Design the UI patterns for conversational search, guided finders, and PDP Q\&A alongside engineering. Own the recommendation surfaces — placements, card density, ""why this"" microcopy — and validate them with staged rollouts. Evolve the design system so tokens and components absorb AI\-generated variants without brand drift or PageSpeed cost. Bake WCAG 2\.2 into the system and pair AI\-assisted audits with manual review. Feed the experimentation roadmap with design variants that the CRO team can test at pace, and turn winning patterns into reusable standards across the design system. Shape the future of design at Puffy, where the site is the entire storefront and every conversion point runs through your team.



  





**What Is In It For You** 




 This isn't just another design management role. This is your chance to become a true industry architect.
 



  





**1\. Own the Design Function and the Toolchain It Runs On** 




 You set the standard, build the workflow, and own what ships.
 


* You design the operating model for the whole function: how work enters the queue, how AI\-generated variants get validated, where human QA sits, and how a spec reaches Dev Mode without losing intent. You own IA, wireframes, high\-fidelity comps, prototypes, and motion specs across Home, PLP, PDP, Cart/Checkout, editorial, and paid\-media landing pages. You decide what the design system tolerates and what it rejects.
* You hold the line on WCAG 2\.2, PageSpeed, and brand consistency while the volume goes up. You’re accountable for design quality, delivery speed, and the design team's contribution to conversion lift. You report to the VP, Digital Experience \& Conversion, present quarterly design roadmap reviews and translate design decisions \& experiment results into a narrative that the business acts on.



  





**2\. Join a High\-Performance Organization and Partner with the 1%:** 




 🏆 Puffy: Top 5 Mattress Brand in US with Over $1 Billion USD in Sales
 



 🌍 Great Place to Work Certified
 



 💡 Work directly with Forbes Council Member CEO. Gain firsthand exposure to strategic decisions and high\-velocity execution that drives a global brand
 



  





**3\. Embrace Radical Flexibility** 




 Work from anywhere in the world with meaningful time zone overlap. Structure your environment around your best thinking, whether that's a home office, a co\-working space or our Dubai headquarters (with full relocation, visa support, and 0% income tax if you choose). Your output is your credential, not your location.
 



  





**4\. Become the Design Leader Other Brands Come Looking For** 




 In most companies, design leaders inherit a workflow somebody else built and spend their tenure defending its timelines in meetings. Here you build it. When the CEO decides what ships next quarter, your design roadmap is the input to that decision, not a status report on it afterwards. You'll leave with an AI\-native design operation you designed end to end — and the handoff\-time and conversion numbers proving quality held while volume went up, which is the part almost nobody in this function can actually show. Puffy has been AI\-First since December 2023, so you'll build it with an AI\-native toolbox behind you rather than a versioning queue in front of you.
 



  





**What You'll Need** 



* 7\+ years in web design for e\-commerce, including 4\+ years leading, mentoring, and managing the operations of a design team.
* A portfolio that shows shipped PDP/PLP/Checkout improvements tied to clear business metrics.
* Expert in Figma (components, variables, Dev Mode); strong visual/motion craft and responsive design sensibility.
* Proven experience implementing GenAI tools into a professional design pipeline, with a clear understanding of prompt engineering, quality control, and brand governance.
* Familiarity with AI\-shaped UX patterns: conversational search, assistant UI, recommendation modules, and their measurement.
* Comfort collaborating on experiments (A/B vs multi\-armed bandits) with the CRO team; understands trade\-offs between optimization speed and causal certainty.
* Working knowledge of WCAG 2\.2 and SEO fundamentals for structured content and schema on e\-commerce sites.



  





**Good\-to\-Have** 



* Experience designing chat or guided\-selling flows



  





**The Puffy DNA:** 




 We're restless, perpetually hungry, and fast\-paced, driven by an unwavering belief that we can outperform any competitor, regardless of their size.
 


* **Be the Owner:** 
 We don't hire employees; we welcome owners. You're accountable for results, not activity.
* **Execute with Urgency:** 
 We thrive in high\-stakes environments by making thoughtful decisions quickly and acting decisively.
* **Demand Excellence:** 
 We solve the hard problems that others can't, pushing the boundaries of our craft.
* **Be AI\-First:** 
 Daily multi\-turn AI conversations challenge your assumptions.
* **Go All\-In:** 
 When the mission demands it, we rally as one team to cross the finish line.



  





**✨ Your Total Compensation \& Benefits** 




  





**💰 Compensation:** 



* Total Annual Package: Up to USD $181,500 \+ comprehensive benefits (Base salary \+ monthly performance bonus of up to 10% of base)
* Annual salary review every January



  





**🏥 Health \& Protection:** 




 Comprehensive medical, dental, and vision insurance (based on country of hire)
 



  





**🌴 Time Off:** 




 Generous Paid Time Off (PTO) \+ Public holidays
 



  





**💼 Work Environment:** 



* AI\-First organization with access to AI\-native tool stack
* Remote First: Work from the comfort of your home office
* Learning \& development opportunities
* International team collaboration across 16\+ nationalities. Your assumptions get challenged daily.



  





**🏆 Rewards \& Recognition:** 



* Eligibility for selection to the Leaders Club, an elite recognition program featuring premium wellness memberships, exclusive networking with senior leadership, and annual leadership retreats
* Eligibility for nomination as 'We Are' Champion of the Month, monthly recognition with gift vouchers and company\-wide celebration for exceptional contributions



  





**Ready to Shape Your Story?** 




 Click ""Apply"" and take the first step."
